date,open,high,low,close,volume
2021-09-10,153.5188,154.0107,151.9887,152.0797,6696047
2021-09-13,152.945,153.1272,150.4038,151.0141,6272145
2021-09-14,151.5606,151.6881,149.8391,150.1033,5256219
2021-09-15,150.2854,151.1598,149.6569,150.668,7933651
2021-09-16,150.8774,151.6152,149.5477,150.4858,5665417
2021-09-17,149.6478,150.2034,148.9693,150.0577,13419407
2021-09-20,148.901,150.4403,147.7032,149.2015,7270489
2021-09-21,149.9302,151.178,149.5932,149.8573,6662328
2021-09-22,150.6042,151.1507,149.0376,149.3108,5655727
2021-09-23,149.7389,150.9867,149.5112,150.1579,4697117
2021-09-24,150.0577,150.8774,149.2744,149.7025,4399257
2021-09-27,149.3746,149.7025,148.3272,148.6186,5772873
2021-09-28,148.5549,149.2926,147.3444,148.2907,7609675
2021-09-29,148.4638,149.9757,148.2634,149.3928,5123165
2021-09-30,149.9575,150.6497,147.0156,147.0975,6972254
2021-10-01,147.1249,147.4619,144.4744,146.1594,8565448
2021-10-04,145.7222,146.6421,143.6125,145.0209,8620641
2021-10-05,145.6038,146.7423,144.9571,145.3488,5126738
2021-10-06,145.6129,145.6858,143.7639,145.6493,7311294
2021-10-07,145.7495,148.1086,145.7495,146.9518,5308372
2021-10-08,146.9336,147.1977,145.959,146.5784,4343157
2021-10-11,146.5146,147.4209,145.6767,145.959,4100537
2021-10-12,145.7313,145.8953,143.3085,143.6273,6684636
2021-10-13,143.7457,145.8042,143.682,145.0027,6901110
2021-10-14,145.4672,146.7696,145.367,145.8315,4579020
2021-10-15,146.6695,147.3799,146.1047,146.9154,6911935
2021-10-18,145.959,146.5419,145.0027,145.8406,7456133
2021-10-19,146.5511,150.422,146.3917,149.2562,10079397
2021-10-20,149.3564,150.0577,148.7006,149.1742,5997353
2021-10-21,149.6478,149.7298,147.808,148.8281,4521934
2021-10-22,148.5184,149.4292,148.4273,149.1196,4304347
2021-10-25,149.1196,149.6569,147.2888,149.4475,6714697
2021-10-26,149.8847,151.2236,149.4201,150.9685,6937010
2021-10-27,150.9048,150.9776,148.7416,149.1378,7018180
2021-10-28,149.1651,150.4676,147.8444,148.3272,6277513
2021-10-29,147.8717,148.6915,146.2869,148.3545,8526424
2021-11-01,148.6095,149.3564,145.1848,148.482,5846025
2021-11-02,149.1013,152.0905,148.4456,150.8228,8446970
2021-11-03,150.3218,150.9867,148.8554,150.3401,6716900
2021-11-04,150.2262,150.2763,148.1632,149.9211,8223861
2021-11-05,147.9901,149.9211,147.7351,148.8554,6213960
2021-11-08,149.0831,149.5294,147.5621,148.3454,5578808
2021-11-09,148.1086,149.0012,147.5712,148.0175,6111580
2021-11-10,148.0357,150.1397,147.8717,149.6205,6225074
2021-11-11,148.9101,149.2015,148.0012,148.5184,4115031
2021-11-12,152.4987,152.6718,149.9302,150.2945,18981284
2021-11-15,150.2854,150.7044,148.6609,148.9374,7494034
2021-11-16,148.6277,149.6934,148.1177,148.1632,7389689
2021-11-17,148.3454,149.2471,147.3617,148.7188,5395852
2021-11-18,148.8736,149.8027,147.6714,147.9173,6358604
2021-11-19,148.5002,148.6368,147.3526,148.3636,7620244
2021-11-22,147.643,149.1191,146.3777,146.4235,7630761
2021-11-23,146.2585,147.6155,145.58,147.3312,7733912
2021-11-24,146.827,147.2671,146.1301,146.9186,5230043
2021-11-26,147.2487,147.7622,145.47,145.9651,8523072
2021-11-29,146.2402,147.0837,145.2499,146.4694,9186895
2021-11-30,145.3325,145.7817,142.8936,142.967,14977663
2021-12-01,143.838,146.7731,143.2603,144.9382,9835484
2021-12-02,144.1864,146.0476,143.7188,144.0305,11332742
2021-12-03,144.7823,146.396,144.4889,146.1301,8750079
2021-12-06,146.8728,149.926,146.5427,149.3942,9690560
2021-12-07,150.3661,150.6136,148.9082,149.7793,8310591
2021-12-08,149.8801,150.8887,149.1191,150.6778,6215430
2021-12-09,150.5311,152.1815,149.8985,152.1081,8573348
2021-12-10,151.8055,152.8324,150.962,151.7322,6571895
2021-12-13,151.0537,155.1292,150.1827,154.4461,11140915
2021-12-14,154.3361,156.7566,153.2634,156.1331,10481434
2021-12-15,155.7297,157.0546,155.3355,156.9125,8548862
2021-12-16,157.0225,159.0855,156.6374,158.627,8989093
2021-12-17,155.5372,156.5824,153.7218,154.2444,16726113
2021-12-20,153.8593,154.5011,152.7041,153.8043,7951662
2021-12-21,154.0885,154.1252,152.1815,153.3092,7952016
2021-12-22,153.1717,154.1894,152.3098,153.9693,4178223
2021-12-23,153.9235,154.9045,153.4467,154.2627,3500914
2021-12-27,155.0788,155.7297,154.6753,155.5647,3704802
2021-12-28,155.6747,156.4541,155.4913,156.1882,3187011
2021-12-29,155.8673,157.6918,155.7847,157.2884,3661129
2021-12-30,157.811,158.5032,157.4718,157.9852,4231408
2021-12-31,158.1869,158.3231,156.8116,156.8483,4409026
2022-01-03,156.0598,157.3342,155.0421,157.2792,6011865
2022-01-04,156.8391,157.9669,156.4128,156.8575,6747763
2022-01-05,157.701,159.0488,157.3526,157.9027,7015341
2022-01-06,157.8385,158.1594,156.6008,157.3617,7301134
2022-01-07,157.2059,159.8098,156.9033,159.4889,6984860
2022-01-10,159.2505,159.2505,157.8431,158.7004,7698028
2022-01-11,158.6087,158.9754,155.9681,157.0133,8339980
2022-01-12,155.5097,155.9406,154.3453,155.6747,8115518
2022-01-13,154.9504,156.2523,154.4553,154.7303,6135328
2022-01-14,154.6066,154.6295,153.2542,153.8868,5847623
2022-01-18,153.2083,153.7722,152.209,153.2083,7815332
2022-01-19,153.3,154.6937,152.49,152.7316,5925844
2022-01-20,153.3826,153.9042,151.2187,151.5121,6008909
2022-01-21,152.374,154.0244,150.797,151.1637,10548698
2022-01-24,150.3661,150.5219,145.1032,149.4217,14054557
2022-01-25,148.8624,154.4094,148.1472,153.6943,14077364
2022-01-26,153.6118,155.1521,152.4107,154.3819,9959937
2022-01-27,155.308,157.6185,154.9504,156.4082,9066680
2022-01-28,156.6558,157.5543,155.2255,157.5084,9783039
2022-01-31,157.2426,158.2694,156.6191,157.9669,8054779
2022-02-01,157.4626,157.6827,155.3446,156.6741,8154344
2022-02-02,155.5464,158.6087,155.5464,158.407,7379553
2022-02-03,157.9394,159.1863,156.8208,158.3978,6240409
2022-02-04,156.7841,158.5995,155.9759,157.3617,6391893
2022-02-07,157.16,157.4626,155.8764,156.8391,6065031
2022-02-08,156.8025,157.7468,156.3074,157.2517,6296103
2022-02-09,157.7652,157.921,157.0133,157.2334,5386889
2022-02-10,156.9767,156.9858,155.2255,155.3355,10354479
2022-02-11,155.0604,156.0048,153.6118,153.7676,13124730
2022-02-14,153.7676,154.006,150.1919,151.833,8965227
2022-02-15,152.319,154.1252,152.209,153.4009,6631390
2022-02-16,152.6491,153.8868,151.9352,153.3092,8482192
2022-02-17,153.3092,153.5292,151.2096,152.374,6226745
2022-02-18,152.2461,152.5968,150.3636,150.7511,6421632
2022-02-22,150.9495,151.1018,148.0565,148.7025,6868463
2022-02-23,149.0439,150.0858,148.4349,148.7763,8015990
2022-02-24,147.4475,147.7705,143.7008,145.934,12881485
2022-02-25,147.6505,154.0964,147.3736,153.1874,11339138
2022-02-28,150.299,152.4307,149.847,151.8678,9370037
2022-03-01,150.4558,152.0339,149.8725,151.3417,8736529
2022-03-02,151.7201,154.6916,151.3787,153.2243,6793286
2022-03-03,153.8333,156.265,153.4827,155.476,7331437
2022-03-04,154.7008,156.7494,153.9718,156.3988,6302448
2022-03-07,155.3099,159.7578,154.4424,158.9181,11662038
2022-03-08,158.7612,159.7578,155.5036,155.6974,11098131
2022-03-09,156.8879,157.0909,154.9315,156.288,7247638
2022-03-10,155.5498,157.0171,155.1022,156.5649,6171361
2022-03-11,156.0758,158.226,155.9743,156.2788,5187990
2022-03-14,157.5062,160.6806,157.2016,158.4382,7728904
2022-03-15,159.9516,162.8954,159.2318,162.5447,10554446
2022-03-16,161.9172,163.2922,159.241,161.0498,9602890
2022-03-17,161.6865,163.1907,160.7545,163.1538,7472008
2022-03-18,163.3383,163.3383,160.2561,161.3451,13778001
2022-03-21,161.179,163.486,160.8652,162.2587,7572819
2022-03-22,162.2587,162.757,160.4868,161.4927,8441455
2022-03-23,161.705,161.991,160.653,160.8837,5254246
2022-03-24,161.4927,161.991,160.6345,161.7142,5011850
2022-03-25,162.1295,163.9843,161.6957,163.2645,4809395
2022-03-28,163.0154,164.4263,162.7385,164.1043,5603389
2022-03-29,164.8333,165.5531,163.1538,164.0212,5933355
2022-03-30,164.6672,165.9776,163.9659,165.7284,6277135
2022-03-31,165.7284,166.3006,163.3199,163.5506,11489478
2022-04-01,163.3845,164.658,162.0464,164.4365,6525260
2022-04-04,164.4365,164.4365,161.9726,162.8493,6860624
2022-04-05,162.8493,165.7838,162.6831,163.9013,7445498
2022-04-06,165.5439,168.5061,164.8333,168.1647,10328614
2022-04-07,167.6479,168.8291,166.319,167.7309,7384736
2022-04-08,167.3341,169.0478,166.5036,168.0632,7144480
2022-04-11,168.8752,169.9826,165.7377,165.9591,5930065
2022-04-12,165.3685,166.8543,164.4457,166.0145,5957025
2022-04-13,166.0145,166.882,165.4055,166.7159,5642833
2022-04-14,166.1068,167.3987,165.8576,166.0145,6173111
2022-04-18,165.8576,166.4667,163.0984,163.9474,6313873
2022-04-19,166.7712,171.5883,166.0607,168.9491,14378510
2022-04-20,168.1739,170.0934,167.8601,169.6965,8039503
2022-04-21,169.7335,170.6009,168.4692,169.2075,6969167
2022-04-22,168.3861,169.0137,167.3803,167.5279,8002182
2022-04-25,168.2662,172.2804,168.0447,171.6529,11168997
2022-04-26,170.8132,172.1697,169.9649,170.4256,10187177
2022-04-27,170.0195,170.5548,167.7125,168.0447,11090112
2022-04-28,168.1831,170.2595,167.8786,169.2997,9403865
2022-04-29,168.4138,168.4554,166.2914,166.5313,8463101
2022-05-02,166.5405,167.408,163.366,164.8518,7141618
2022-05-03,164.9994,166.6882,163.9659,164.5288,5898229
2022-05-04,164.3996,166.5682,163.4768,166.2914,5923048
2022-05-05,165.5716,165.8392,161.7419,163.1169,7081909
2022-05-06,161.6219,163.2184,161.2066,162.757,6433672
2022-05-09,161.908,164.7779,161.1144,163.6429,7854212
2022-05-10,164.4734,165.3501,162.8769,163.4214,8185183
2022-05-11,162.3786,164.5565,162.3048,162.5355,6138604
2022-05-12,162.8493,164.215,161.2251,164.1412,6895500
2022-05-13,164.9071,165.0825,162.2336,163.1999,7731580
2022-05-16,163.1999,165.3039,162.5724,164.335,5515200
2022-05-17,164.9256,165.8299,162.96,165.0179,5750840
2022-05-18,165.0363,165.5254,161.6496,161.9541,8603018
2022-05-19,161.2343,161.3082,159.361,160.5145,6874100
2022-05-20,161.3543,163.486,160.616,163.3199,7521121
2022-05-23,164.9241,167.0878,164.7941,166.6328,7036468
2022-05-24,166.4564,168.7686,166.3171,168.4529,6419248
2022-05-25,167.645,168.5922,166.2799,166.8,6558928
2022-05-26,168.0815,168.0815,165.8563,166.6514,6897589
2022-05-27,166.93,168.23,165.5092,168.165,5853135
2022-05-31,165.2956,167.3107,162.519,166.7164,16355781
2022-06-01,166.3635,166.995,163.3455,165.0263,5171760
2022-06-02,165.0541,165.1191,162.1275,164.5062,8665638
2022-06-03,164.432,165.9184,163.5776,163.8283,4233067
2022-06-06,164.562,165.7599,163.4337,163.8098,5385911
2022-06-07,164.3484,166.5028,163.8098,165.6113,5447493
2022-06-08,165.3884,166.6421,164.1812,164.627,4333055
2022-06-09,164.562,165.8992,161.2468,161.3118,5509590
2022-06-10,159.8817,161.5532,158.4434,160.2346,6646310
2022-06-13,157.9409,159.956,157.9397,158.6187,7995806
2022-06-14,158.8509,158.8973,155.3221,156.1857,7116340
2022-06-15,157.5323,159.2038,156.6036,157.8573,7796055
2022-06-16,156.3808,158.0616,155.4614,157.9409,7056042
2022-06-17,158.4516,159.9095,157.1608,157.3651,12472434
2022-06-21,158.563,161.4511,157.458,160.6617,8219298
2022-06-22,159.7238,165.2213,159.4359,163.1969,10348523
2022-06-23,164.367,166.981,163.9212,166.8371,9473715
2022-06-24,167.8772,169.5023,167.1319,169.2794,9117951
2022-06-27,168.6758,170.2643,168.5458,169.1215,5908498
2022-06-28,169.168,169.9109,163.7262,164.3112,9245267
2022-06-29,164.5712,165.5742,163.8376,164.3577,7074043
2022-06-30,164.2369,165.5649,162.5376,164.8405,10777030
2022-07-01,164.7848,166.8928,164.0791,166.7071,5496850
2022-07-05,166.0663,166.3403,162.1475,165.4256,5676403
2022-07-06,165.3606,166.6328,164.7477,165.5742,5335264
2022-07-07,165.1656,166.3356,164.8405,165.7599,5725797
2022-07-08,165.602,167.1435,165.082,165.5556,3828297
2022-07-11,165.017,166.2428,164.8498,165.6206,3645237
2022-07-12,165.277,165.7135,162.6909,163.299,4708414
2022-07-13,163.1226,163.7448,162.0454,162.9183,5288279
2022-07-14,160.216,163.4476,159.9994,163.1412,5358989
2022-07-15,165.0263,165.7692,163.9491,165.5092,5683704
2022-07-18,165.0541,165.472,161.4975,161.7947,7595496
2022-07-19,163.7448,164.1348,157.7551,159.4359,13249042
2022-07-20,159.9095,160.2346,157.6437,158.5259,7452978
2022-07-21,157.913,159.1574,157.653,159.0831,5727489
2022-07-22,159.3477,160.1788,158.8509,159.8353,4256593
2022-07-25,159.8353,160.6292,159.4638,160.151,4436205
2022-07-26,160.2438,162.4911,160.1788,161.2839,4524600
2022-07-27,160.3089,161.6739,158.9159,160.8382,4647593
2022-07-28,161.0239,163.5219,159.2038,161.7668,5511448
2022-07-29,161.3861,162.3704,160.5689,162.064,6451056
2022-08-01,161.7389,162.6536,161.1562,161.4975,5460982
2022-08-02,162.519,162.9647,160.3739,160.5782,5793058
2022-08-03,160.2346,162.7511,159.5102,162.129,5007565
2022-08-04,162.3333,162.5933,159.3524,159.5288,5649909
2022-08-05,159.0738,159.2874,157.6716,158.8973,5234480
2022-08-08,159.0738,159.2409,157.3423,158.0523,4629806
2022-08-09,158.368,158.9066,157.6158,158.0337,5531405
2022-08-10,158.8138,159.0181,157.4301,158.4887,5597217
2022-08-11,156.4922,157.8201,155.0621,155.2107,9322857
2022-08-12,155.5821,155.9536,153.3627,153.502,14596926
2022-08-15,154.1521,154.8485,153.3395,154.2356,10069942
2022-08-16,154.022,156.2451,153.7806,155.61,7453109
2022-08-17,154.5328,156.5293,154.5328,155.6193,7404091
2022-08-18,155.7121,156.2879,154.0871,154.8671,8311044
2022-08-19,155.1735,157.978,155.0807,157.2258,8126821
2022-08-22,157.9026,157.9213,156.2853,156.6779,5461202
2022-08-23,156.1263,156.8462,155.0045,155.313,5565840
2022-08-24,155.715,155.743,154.322,154.7988,5683520
2022-08-25,155.1447,156.3507,153.9761,156.2479,5676286
2022-08-26,156.5564,156.5938,153.504,153.5741,5666286
2022-08-29,152.8262,153.1721,151.4706,152.3868,5257525
2022-08-30,152.6672,152.8916,151.4799,151.8539,6551756
2022-08-31,152.6018,152.901,150.7694,150.8349,8739273
2022-09-01,150.9751,154.724,150.9658,154.5744,7508154
2022-09-02,155.0606,155.3784,151.4612,152.1437,5803226
2022-09-06,153.2656,155.3924,152.2185,152.5551,7386543
2022-09-07,152.3026,153.7143,151.6015,153.3871,4546272
2022-09-08,153.2095,154.6492,152.4616,154.6212,5836334
2022-09-09,154.2472,155.3784,153.6848,154.9203,5500543
2022-09-12,155.2943,155.7243,154.4622,154.8549,6365023
2022-09-13,152.9197,153.733,150.3394,150.8255,6723947
2022-09-14,151.8072,154.5931,151.8072,153.9387,9555044
2022-09-15,153.7424,155.2569,153.4152,154.3314,7172453
2022-09-16,154.5557,156.7153,154.0228,156.6873,20198837
2022-09-19,155.4719,155.5934,153.3965,155.4532,7379560
2022-09-20,154.4622,155.098,153.6208,154.2285,7138608
2022-09-21,154.2753,155.9347,152.6112,152.6486,8065304
2022-09-22,152.527,156.2759,152.2279,155.3597,7399929
2022-09-23,154.9484,156.5751,153.9387,155.8646,9595553
2022-09-26,155.0045,155.9768,153.6769,154.911,8734865
2022-09-27,155.528,156.7527,153.6956,154.2005,8684180
2022-09-28,155.4205,156.4816,154.35,155.528,8660921
2022-09-29,155.6402,156.2853,153.2188,153.8172,7005544
2022-09-30,154.2566,154.9484,152.6859,152.7233,8981185
2022-10-03,153.5928,153.6769,151.1714,152.5738,8650022
2022-10-04,153.1814,155.1914,152.312,154.8362,6234019
2022-10-05,154.2753,155.2288,153.518,154.3594,4539388
2022-10-06,154.0602,154.2566,151.1621,151.3678,5886484
2022-10-07,151.2369,151.6576,148.8062,149.7691,6362910
2022-10-10,150.1711,150.7788,148.8155,149.9654,5314180
2022-10-11,149.928,153.4245,149.928,152.1344,6212178
2022-10-12,152.3307,154.1444,151.9147,152.097,4340271
2022-10-13,150.4142,155.1821,150.2815,154.3968,6464481
2022-10-14,153.733,154.8923,152.9477,153.7517,5684433
2022-10-17,154.6305,156.3227,154.2659,155.743,6705472
2022-10-18,154.2566,156.2853,152.4335,155.2008,10878509
2022-10-19,155.1914,155.4252,153.2188,153.9667,10042227
2022-10-20,154.2566,154.9484,153.6302,154.3594,5659298
2022-10-21,153.9854,158.342,153.7237,157.725,8486782
2022-10-24,158.7534,160.8756,158.2298,159.8472,6851174
2022-10-25,159.0899,159.9687,157.5474,159.5948,5655612
2022-10-26,160.1651,161.3337,159.4171,160.9971,6123828
2022-10-27,161.128,162.1377,160.539,161.0906,5390437
2022-10-28,161.7357,163.97,161.3561,163.4839,6069240
2022-10-31,163.1567,163.755,162.1283,162.6425,7809326
2022-11-01,162.7266,163.2595,159.3237,161.8198,6983089
2022-11-02,161.6328,162.6145,159.2021,159.333,6876516
2022-11-03,158.7534,160.3053,157.94,159.6041,4816906
2022-11-04,160.3894,161.2682,158.2205,160.3146,5300546
2022-11-07,160.4923,162.5303,160.2772,161.717,6620741
2022-11-08,161.8572,163.3164,160.9691,162.521,5147288
2022-11-09,162.923,163.6054,161.1186,161.2215,6149973
2022-11-10,162.9978,163.3904,160.8382,163.11,7877181
2022-11-11,161.4832,161.8385,155.9581,158.2298,11063788
2022-11-14,159.1647,161.9787,159.1647,160.7166,6577410
2022-11-15,160.9784,161.7357,159.4181,161.1654,9350188
2022-11-16,162.334,163.5961,161.8572,162.1657,5500907
2022-11-17,161.7357,163.5961,161.717,163.4746,4464905
2022-11-18,163.6054,165.1387,163.253,164.7273,6553551
2022-11-21,165.4934,166.1144,164.4961,165.5687,5705908
2022-11-22,165.9733,166.7166,165.9074,166.3685,4707695
2022-11-23,166.0109,166.9142,165.6063,166.5472,5387564
2022-11-25,166.8954,167.5916,166.4061,166.7636,3058608
2022-11-28,166.3026,167.2623,166.1238,166.8483,6182960
2022-11-29,166.5472,166.7825,164.3361,165.6816,6698676
2022-11-30,165.9451,167.4881,164.449,167.4787,13283894
2022-12-01,168.4196,169.3229,167.2623,168.175,6282285
2022-12-02,167.0083,168.382,166.5002,168.3067,5823859
2022-12-05,167.8174,168.7583,167.4787,168.2126,5120186
2022-12-06,169.2852,169.3605,165.5311,165.691,7940850
2022-12-07,166.1332,167.3658,165.8133,166.6978,5702179
2022-12-08,166.3685,166.98,165.9168,166.726,4798138
2022-12-09,166.6507,167.3752,165.277,165.3523,4555600
2022-12-12,165.5499,167.3564,165.2206,167.3282,4881715
2022-12-13,168.5137,169.5487,167.7688,168.6172,9177505
2022-12-14,168.0244,170.3381,168.0244,169.1347,9528462
2022-12-15,168.6078,169.21,165.9733,166.9989,7602447
2022-12-16,166.5378,166.5378,164.5243,165.2864,18838602
2022-12-19,164.9854,165.7522,163.781,165.1077,5732885
2022-12-20,165.5969,166.0109,164.816,165.2864,6171729
2022-12-21,165.851,167.6481,165.2676,167.1776,5457655
2022-12-22,166.3214,167.0177,164.9759,166.5661,5709124
2022-12-23,166.2273,167.0271,165.4182,166.9895,3682556
2022-12-27,167.5822,167.808,166.5284,166.9424,3066257
2022-12-28,167.2529,167.9021,166.2085,166.2179,2645351
2022-12-29,167.0553,167.761,166.6037,167.0647,2828502
2022-12-30,166.9989,167.2623,165.0324,166.2085,4216620
2023-01-03,165.7475,167.8363,165.6063,167.6575,6343395
2023-01-04,168.3161,169.5393,167.9303,169.4828,9788245
2023-01-05,168.4384,169.3511,167.8645,168.2314,6254568
2023-01-06,169.4828,170.2355,168.7866,169.5957,5703597
2023-01-09,168.7019,169.1347,164.8207,165.2018,7923292
2023-01-10,165.3147,165.7287,164.0162,164.8066,5044833
2023-01-11,165.1924,165.3335,161.9369,164.5431,6492592
2023-01-12,163.9598,164.3794,162.5861,163.7152,4267985
2023-01-13,162.953,163.7246,162.1909,163.1788,6087970
2023-01-17,163.7152,164.2609,161.918,162.1721,6049302
2023-01-18,161.5041,161.8334,159.6787,159.7258,7044939
2023-01-19,159.0389,161.1559,158.7378,159.5094,6935282
2023-01-20,160.0457,160.0551,157.5805,158.7661,8588202
2023-01-23,159.1048,159.6035,158.0203,158.3615,8403618
2023-01-24,164.656,164.656,156.1974,158.3615,10539631
2023-01-25,157.2889,159.4905,157.2042,159.4905,7097779
2023-01-26,159.5282,159.8669,158.6814,158.9072,6945573
2023-01-27,158.5779,158.8846,157.8534,158.2862,6053801
2023-01-30,158.0039,158.5779,151.5588,152.4245,23247785
2023-01-31,152.1422,153.7699,151.5306,153.7605,11609042
2023-02-01,153.3559,156.1692,152.8008,155.1719,9856324
2023-02-02,153.3653,156.395,153.1982,155.7552,10090199
2023-02-03,156.2162,156.5079,154.2027,154.8802,6867855
2023-02-06,154.8237,155.1083,153.4594,153.7041,7018814
2023-02-07,152.0481,154.1933,151.8787,153.7417,7299581
2023-02-08,153.6476,154.8331,153.2708,153.9393,6051839
2023-02-09,153.9581,155.0542,151.5494,151.8599,7947694
2023-02-10,152.208,153.1678,151.8129,152.5656,7017924
2023-02-13,151.7941,153.196,151.6247,153.1301,6405571
2023-02-14,153.1207,153.337,152.1986,152.4621,6308628
2023-02-15,152.3774,152.4056,149.8746,149.9499,12621449
2023-02-16,149.6723,150.2134,148.5856,148.8867,11154364
2023-02-17,148.7797,152.655,148.4007,151.9728,12400116
2023-02-21,151.2717,151.9349,149.604,149.7082,9421104
2023-02-22,150.182,150.5136,149.1113,149.4998,9814513
2023-02-23,149.4335,150.2625,148.448,149.4524,9383913
2023-02-24,148.4291,148.6186,147.0647,147.7848,8686186
2023-02-27,148.2396,148.666,146.9415,147.4626,7265866
2023-02-28,146.8467,147.1215,145.0085,145.217,9055148
2023-03-01,144.9801,145.1981,143.9378,144.5632,6755125
2023-03-02,143.7862,144.7432,143.2945,144.4495,8762185
2023-03-03,145.3212,146.0319,144.819,145.9371,5740174
2023-03-06,146.5435,147.5574,146.4535,147.3963,8144488
2023-03-07,147.8985,148.0501,145.3023,146.0034,7457114
2023-03-08,145.8992,146.1034,144.4779,144.9327,6227173
2023-03-09,145.4065,145.5392,142.8008,143.303,7435501
2023-03-10,143.8905,145.4349,143.1704,143.6536,8502037
2023-03-13,144.1084,147.7279,143.6157,145.0275,10798476
2023-03-14,145.236,145.9466,143.9284,145.8424,8411385
2023-03-15,144.819,146.7615,144.5214,146.2498,7755144
2023-03-16,145.397,146.264,144.5964,145.9466,7605464
2023-03-17,146.373,146.8182,144.3074,144.3832,20539943
2023-03-20,144.4685,145.9892,144.3832,145.8139,7125316
2023-03-21,145.9182,146.0413,144.1842,145.8139,8373024
2023-03-22,145.776,145.975,143.104,143.123,7937322
2023-03-23,143.2414,143.7294,142.2323,143.1988,9051133
2023-03-24,143.5304,144.7432,142.9145,144.639,5696162
2023-03-27,146.1077,146.4298,145.0749,145.2549,6770259
2023-03-28,144.3927,145.397,143.7626,143.8526,6113464
2023-03-29,144.2505,145.3307,144.0895,145.2644,6011471
2023-03-30,145.5202,145.7287,144.7906,145.3781,4555613
2023-03-31,145.7192,147.0457,145.1981,146.8657,9887842
2023-04-03,146.8183,148.7702,145.8613,148.6186,6840747
2023-04-04,148.7323,150.6273,148.3722,150.1725,8278318
2023-04-05,155.744,156.9663,154.2184,156.9189,16693824
2023-04-06,157.2789,158.4539,156.1514,156.483,9613783
2023-04-10,155.9903,156.1893,155.0523,155.6966,5352633
2023-04-11,155.7913,156.6062,155.4314,155.6492,5902779
2023-04-12,155.3365,156.1893,154.5406,155.3176,5764039
2023-04-13,155.5639,157.6011,155.2086,157.3926,5640089
2023-04-14,157.26,157.3974,155.4502,157.1368,7224595
2023-04-17,157.0373,157.5158,156.284,156.9757,8039435
2023-04-18,155.6303,156.0472,151.2717,152.5603,14560915
2023-04-19,153.4889,154.1426,152.7119,154.0005,6746971
2023-04-20,153.9058,155.2228,152.5129,154.9954,9495331
2023-04-21,155.8103,156.3125,153.4699,154.1521,7013765
2023-04-24,154.1521,155.2086,153.3752,155.0902,5278178
2023-04-25,155.6871,156.6725,155.5402,156.5114,6260178
2023-04-26,155.4786,155.7629,153.7257,154.0858,5517030
2023-04-27,154.3511,154.8312,153.6215,154.4459,5739309
2023-04-28,154.2658,155.166,154.0257,155.1091,6023332
2023-05-01,155.0144,155.6757,153.7257,155.0144,4892232
2023-05-02,155.7155,156.7957,154.9717,156.3693,7538348
2023-05-03,156.862,157.459,153.9816,154.3227,5934903
2023-05-04,154.1426,154.3511,152.7877,153.6215,5127498
2023-05-05,154.2942,154.569,153.2046,154.1426,5193523
2023-05-08,153.4889,154.0384,152.873,153.7921,4994586
2023-05-09,153.2615,153.6215,152.3518,152.5982,5520468
2023-05-10,152.7403,153.4699,151.6601,153.1667,6756550
2023-05-11,153.3373,153.6784,151.0254,152.5413,5866547
2023-05-12,152.8919,153.0814,151.6128,152.3424,3904201
2023-05-15,152.3613,152.5792,150.5989,151.1769,5102683
2023-05-16,150.7126,151.8402,150.2104,150.9779,5599185
2023-05-17,151.4043,151.6554,149.4903,150.6463,6840107
2023-05-18,150.3336,150.5894,149.2913,150.1631,5172315
2023-05-19,150.2673,151.5411,149.8409,150.5705,6524022
2023-05-22,150.8439,151.9323,149.6792,149.7651,5672066
2023-05-23,149.9847,151.1017,149.2877,149.7078,5792564
2023-05-24,149.9656,150.0229,148.8581,149.5646,5014187
2023-05-25,148.9822,149.2114,146.7578,147.4165,6885537
2023-05-26,147.6838,148.2423,147.216,147.3592,6844430
2023-05-30,146.9964,148.3426,146.3759,147.3783,5592632
2023-05-31,147.6886,148.6385,146.8819,148.0371,11323530
2023-06-01,147.5406,148.018,146.2136,147.5406,7900242
2023-06-02,147.7125,150.1852,147.111,149.8606,7657157
2023-06-05,149.6505,151.4549,149.8606,151.1494,6429960
2023-06-06,152.3524,152.381,150.2711,151.0158,5072624
2023-06-07,150.9394,151.6077,150.3093,151.3404,6503770
2023-06-08,151.3213,153.1543,150.6721,153.0016,5818295
2023-06-09,153.1543,153.4455,152.2426,152.7629,6264390
2023-06-12,152.7533,152.992,151.5409,152.6579,6510593
2023-06-13,152.4956,153.5553,151.9418,153.4598,6061978
2023-06-14,154.2809,154.7391,153.689,154.2427,6698633
2023-06-15,154.7105,156.4862,154.1186,156.3144,7136718
2023-06-16,157.0304,157.5173,156.4481,156.7918,13425101
2023-06-20,156.8204,157.8228,156.3908,156.6963,7995841
2023-06-21,156.1712,157.4505,155.3215,156.4576,7177162
2023-06-22,156.4767,158.2143,156.3717,158.1188,5485780
2023-06-23,158.5866,158.7394,157.5555,157.9851,9447721
2023-06-26,157.5078,157.5078,154.0231,156.2189,6971704
2023-06-27,156.2667,156.4576,155.0828,155.8943,4927510
2023-06-28,155.8084,155.8084,154.5768,155.5793,6768920
2023-06-29,155.2738,156.8777,154.8823,156.6676,4546873
2023-06-30,157.3932,158.4243,156.9063,158.0233,7574196
2023-07-03,156.8968,156.9445,155.5793,155.9516,4033713
2023-07-05,155.6079,156.4958,155.3597,155.4361,7224412
2023-07-06,154.9014,155.016,153.708,154.2809,6332512
